d,unixTs,age_0d_1d,age_1d_1w,age_1w_1m,age_1m_3m,age_3m_6m,age_6m_1y,age_1y_2y,age_2y_3y,age_3y_4y,age_4y_5y,age_5y_7y,age_7y_10y,age_10y
2023-07-20,1689811200,155477.84472000,446998.80357000,932867.06832000,1263257.48835000,1321561.68012000,1885168.86723000,2468210.78493000,3167861.08617000,1010605.99068000,1127214.37422000,1690821.56133000,1088344.91304000,2876340.12732000
2023-07-21,1689897600,155483.44472000,427579.47298000,913465.23773000,1282738.41894000,1321609.28012000,1885236.76723000,2468299.68493000,3167975.18617000,1010642.39068000,1127254.97422000,1690882.46133000,1088384.11304000,2876443.72732000
2023-07-22,1689984000,97181.60919000,485908.04595000,913507.12638600,1302233.56314600,1321669.88498400,1865886.89644800,2487849.19526400,3168120.45959400,1010688.73557600,1127306.66660400,1690959.99990600,1088434.02292800,2876575.63202400
2023-07-23,1690070400,97186.06543000,485930.32715000,874674.58887000,1321730.48984800,1321730.48984800,1885409.66934200,2487963.27500800,3168265.73301800,971860.65430000,1166232.78516000,1691037.53848200,1088483.93281600,2876707.53672800
2023-07-24,1690156800,174942.93900600,408200.19101400,855276.59069600,1341229.19904600,1321791.09471200,1885496.12039800,2488077.35475200,3168411.00644200,971905.21670000,1166286.26004000,1691115.07705800,1088533.84270400,2876839.44143200
2023-07-25,1690243200,136072.96907400,369340.91605800,952510.78351800,1321851.69957600,1302412.70399400,1905021.56703600,2488191.43449600,3168556.27986600,971949.77910000,1166339.73492000,1691192.61563400,1088583.75259200,2876971.34613600
2023-07-26,1690329600,136079.20781000,291598.30245000,1010874.11516000,1341352.19127000,1302472.41761000,1905108.90934000,2488305.51424000,3168701.55329000,971994.34150000,1166393.20980000,1691270.15421000,1088633.66248000,2877103.25084000
2023-07-27,1690416000,194407.49330000,252729.74129000,972037.46650000,1380293.20243000,1302530.20511000,1905193.43434000,2449534.41558000,3168842.14079000,991478.21583000,1166444.95980000,1691345.19171000,1088681.96248000,2877230.90084000
2023-07-28,1690502400,291624.36495000,291624.36495000,952639.59217000,1399796.95176000,1302588.83011000,1885837.56001000,2352436.54393000,3168984.76579000,991522.84083000,1166497.45980000,1691421.31671000,1088730.96248000,2877360.40084000
2023-07-29,1690588800,97212.24665000,486061.23325000,894352.66918000,1458183.69975000,1302644.10511000,1885917.58501000,2352536.36893000,3169119.24079000,991564.91583000,1166546.95980000,1691493.09171000,1088777.16248000,2877482.50084000
2023-07-30,1690675200,97217.07477500,486085.37387500,855510.25802000,1497142.95153500,1283265.38703000,1905454.66559000,2352653.20955500,3169276.63766500,991614.16270500,1166604.89730000,1691577.10108500,1088831.23748000,2877625.41334000
2023-07-31,1690761600,155555.04464000,388887.61160000,874997.12610000,1497217.30466000,1283329.11828000,1905549.29684000,2352770.05018000,3169434.03454000,991663.40958000,1166662.83480000,1691661.11046000,1088885.31248000,2877768.32584000
2023-08-01,1690848000,155561.99464000,408350.23593000,875036.21985000,1497284.19841000,1283386.45578000,1905634.43434000,2352875.16893000,3169575.64079000,991707.71583000,1166714.95980000,1691736.69171000,1088933.96248000,2877896.90084000
2023-08-02,1690934400,175015.90647000,427816.66026000,855633.32052000,1477912.09908000,1283449.98078000,1905728.75934000,2352991.63143000,3169732.52829000,991756.80333000,1166772.70980000,1691820.42921000,1088987.86248000,2878039.35084000
2023-08-03,1691020800,136130.08906000,408390.26718000,894569.15668000,1477983.82408000,1283512.26828000,1905821.24684000,2353105.82518000,3169886.35954000,991804.93458000,1166829.33480000,1691902.53546000,1089040.71248000,2878179.02584000
2023-08-04,1691107200,136135.38281000,272270.76562000,1050187.23882000,1497489.21091000,1283562.18078000,1905895.35934000,2333749.41960000,3170009.62829000,991843.50333000,1166874.70980000,1691968.32921000,1089083.06248000,2878290.95084000
2023-08-05,1691193600,97245.13645000,311184.43664000,991900.39179000,1478126.07404000,1361431.91030000,1906004.67442000,2333883.27480000,3170191.44827000,991900.39179000,1166941.63740000,1692065.37423000,1089145.52824000,2897905.06621000
2023-08-06,1691280000,77800.23416000,311200.93664000,972502.92700000,1478204.44904000,1361504.09780000,1906105.73692000,2334007.02480000,3170359.54202000,991952.98554000,1167003.51240000,1692155.09298000,1089203.27824000,2898058.72246000
2023-08-07,1691366400,175058.73936000,233411.65248000,972548.55200000,1478273.79904000,1361567.97280000,1906195.16192000,2334116.52480000,3151057.30848000,1011450.49408000,1167058.26240000,1692234.48048000,1089254.37824000,2898194.68496000
2023-08-08,1691452800,155614.01832000,252872.77977000,972587.61450000,1439429.66946000,1381074.41259000,1906271.72442000,2334210.27480000,3151183.87098000,1011491.11908000,1167105.13740000,1692302.44923000,1089298.12824000,2898311.09121000
2023-08-09,1691539200,136169.35353000,233433.17748000,992091.00429000,1458957.35925000,1381146.30009000,1886918.18463000,2334331.77480000,3151347.89598000,1011543.76908000,1167165.88740000,1692390.53673000,1089354.82824000,2898461.95371000
2023-08-10,1691625600,155628.46832000,233442.70248000,992131.48554000,1459016.89050000,1400656.21488000,1886995.17838000,2353880.58334000,3151476.48348000,1011585.04408000,1167213.51240000,1692459.59298000,1089399.27824000,2898580.22246000
2023-08-11,1691712000,136181.51603000,252908.52977000,972725.11450000,1478542.17404000,1400724.16488000,1887086.72213000,2353994.77709000,3151629.37098000,1011634.11908000,1167270.13740000,1692541.69923000,1089452.12824000,2898720.84121000
2023-08-12,1691798400,77822.18416000,291833.19060000,914410.66388000,1536988.13716000,1400799.31488000,1887187.96588000,2354121.07084000,3151798.45848000,1011688.39408000,1167332.76240000,1692632.50548000,1089510.57824000,2898876.35996000
2023-08-13,1691884800,77825.55916000,291845.84685000,894993.93034000,1537054.79341000,1420316.45467000,1887269.80963000,2354223.16459000,3151935.14598000,1011732.26908000,1167383.38740000,1692705.91173000,1089557.82824000,2899002.07871000
2023-08-14,1691971200,155659.66832000,233489.50248000,895043.09284000,1517681.76612000,1420394.47342000,1887373.47838000,2354352.48334000,3152108.28348000,1011787.84408000,1167447.51240000,1692798.89298000,1089617.67824000,2899161.32246000
2023-08-15,1692057600,136209.64728000,233502.25248000,914550.48888000,1498306.12008000,1420472.03592000,1887476.54088000,2354481.04584000,3152280.40848000,1011843.09408000,1167511.26240000,1692891.33048000,1089677.17824000,2899319.63496000
2023-08-16,1692144000,136216.82228000,233514.55248000,895139.11784000,1537304.13716000,1420546.86092000,1887575.96588000,2335145.52480000,3152446.45848000,1011896.39408000,1148113.21636000,1692980.50548000,1089734.57824000,2899472.35996000
2023-08-17,1692230400,194605.21040000,214065.73144000,797881.36264000,1595762.72528000,1420618.03592000,1887670.54088000,2335262.52480000,3152604.40848000,1011947.09408000,1148170.74136000,1693065.33048000,1089789.17824000,2899617.63496000
2023-08-18,1692316800,214075.28769000,233536.67748000,739532.81202000,1654218.13215000,1420681.45467000,1887754.80963000,2315905.38501000,3152745.14598000,1011992.26908000,1148221.99761000,1712602.30152000,1089837.82824000,2899747.07871000
2023-08-19,1692403200,97311.32395000,350320.76622000,700641.53244000,1693217.03673000,1420745.32967000,1868377.41984000,2335471.77480000,3152886.89598000,1012037.76908000,1148273.62261000,1712679.30152000,1089886.82824000,2899877.45371000
2023-08-20,1692489600,97316.01145000,350337.64122000,681212.08015000,1693298.59923000,1420813.76717000,1868467.41984000,2335584.27480000,3153038.77098000,1012086.51908000,1148328.93511000,1712761.80152000,1089939.32824000,2900017.14121000
2023-08-21,1692576000,155713.11832000,311426.23664000,681244.89265000,1654451.88215000,1459810.48425000,1888021.55963000,2335696.77480000,3153190.64598000,1031599.40887000,1128920.10782000,1712844.30152000,1089991.82824000,2900156.82871000
2023-08-22,1692662400,194650.77290000,291976.15935000,681277.70515000,1596136.33778000,1479345.87404000,1868647.41984000,2335809.27480000,3153342.52098000,1031649.09637000,1128974.48282000,1732391.87881000,1090044.32824000,2900296.51621000
2023-08-23,1692748800,194660.14790000,311456.23664000,661844.50286000,1596213.21278000,1479417.12404000,1868737.41984000,2335921.77480000,3153494.39598000,1031698.78387000,1129028.85782000,1732475.31631000,1090096.82824000,2900436.20371000
2023-08-24,1692835200,155735.61832000,350405.14122000,681343.33015000,1557356.18320000,1498955.32633000,1868827.41984000,2336034.27480000,3153646.27098000,1031748.47137000,1109616.28053000,1732558.75381000,1090149.32824000,2900575.89121000
2023-08-25,1692921600,175210.22061000,330952.63893000,720308.68473000,1537956.38091000,1479552.97404000,1868909.01984000,2336136.27480000,3153783.97098000,1031793.52137000,1109664.73053000,1752102.20610000,1090196.92824000,2900702.54121000
2023-08-26,1693008000,97343.26145000,408841.69809000,661934.17786000,1596429.48778000,1460148.92175000,1888459.27213000,2336238.27480000,3153921.67098000,1031838.57137000,1109713.18053000,1752178.70610000,1090244.52824000,2900829.19121000
2023-08-27,1693094400,77877.53416000,408857.05434000,525673.35558000,1732775.13506000,1460203.76550000,1888530.20338000,2336326.02480000,3154040.13348000,1031877.32762000,1090285.47824000,1752244.51860000,1090285.47824000,2900938.14746000
2023-08-28,1693180800,155760.96832000,350462.17872000,545163.38912000,1713370.65152000,1440788.95696000,1927541.98296000,2336414.52480000,3154159.60848000,1031916.41512000,1090326.77824000,1771781.01464000,1090326.77824000,2901048.03496000
2023-08-29,1693267200,214182.19394000,292066.62810000,564662.14766000,1674515.33444000,1440862.03196000,1908168.63692000,2317061.91626000,3154319.58348000,1031968.75262000,1070910.96970000,1771870.87714000,1090382.07824000,2901195.17246000
2023-08-30,1693353600,175247.06436000,331022.23268000,584156.88120000,1674583.05944000,1440920.30696000,1908245.81192000,2317155.62876000,3154447.15848000,1032010.49012000,1070954.28220000,1771942.53964000,1090426.17824000,2901312.50996000
2023-08-31,1693440000,175255.16436000,331037.53268000,584183.88120000,1655187.66340000,1460459.70300000,1908334.01192000,2317262.72876000,3154592.95848000,1032058.19012000,1071003.78220000,1772024.43964000,1090476.57824000,2901446.60996000
2023-09-01,1693526400,175263.65811000,350527.31622000,545264.71412000,1674741.62194000,1460530.48425000,1927900.23921000,2317375.03501000,3135272.10619000,1032108.20887000,1071055.68845000,1772110.32089000,1090529.42824000,2901587.22871000
2023-09-02,1693612800,97373.44895000,428443.17538000,545291.31412000,1674823.32194000,1460601.73425000,1927994.28921000,2317488.08501000,3135425.05619000,1051633.24866000,1071107.93845000,1772196.77089000,1090582.62824000,2901728.77871000
2023-09-03,1693699200,77902.70916000,447940.57767000,525843.28683000,1674908.24694000,1421724.44217000,1967043.40629000,2317605.59751000,3135584.04369000,1012735.21908000,1110113.60553000,1772286.63339000,1090637.92824000,2901875.91621000
2023-09-04,1693785600,116859.65124000,389532.17080000,564821.64766000,1655511.72590000,1441269.03196000,1967137.46254000,2317716.41626000,3135733.97494000,1032260.25262000,1110166.68678000,1772371.37714000,1090690.07824000,2902014.67246000
2023-09-05,1693872000,136340.57024000,311635.58912000,623271.17824000,1636086.84288000,1441314.59968000,1967199.65632000,2317789.69408000,3135833.11552000,934906.76736000,1188110.68352000,1772427.41312000,1090724.56192000,2902106.42368000
2023-09-06,1693958400,155825.81832000,292173.40935000,623303.27328000,1616692.86507000,1441388.81946000,1986779.18358000,2317909.04751000,3135994.59369000,934954.90992000,1188171.86469000,1772518.68339000,1090780.72824000,2902255.86621000
2023-09-07,1694044800,136353.97853000,292187.09685000,642811.61307000,1616768.60257000,1421977.20467000,1986872.25858000,2318017.63501000,3136141.50619000,934998.70992000,1188227.52719000,1772601.72089000,1090831.82824000,2902391.82871000
2023-09-08,1694131200,136359.79728000,272719.59456000,662319.01536000,1616837.59632000,1422037.88592000,1986957.04608000,2318116.55376000,3136275.33744000,935038.60992000,1188278.23344000,1772677.36464000,1090878.37824000,2921995.65600000
2023-09-09,1694217600,97404.57395000,311694.63664000,662351.10286000,1616915.92757000,1441587.69446000,2006534.22337000,2318228.86001000,3136427.28119000,935083.90992000,1188335.80219000,1772763.24589000,1071450.31345000,2922137.21850000
2023-09-10,1694304000,77927.33416000,311709.33664000,662382.34036000,1597510.35028000,1441655.68196000,2006628.85462000,2318338.19126000,3136575.19994000,935128.00992000,1188391.84594000,1772846.85214000,1071500.84470000,2922275.03100000
2023-09-11,1694390400,155861.34456000,253274.68491000,662410.71438000,1578096.11367000,1441717.43718000,2026197.47928000,2318437.50033000,3136709.55927000,935168.06736000,1188442.75227000,1772922.79437000,1071546.74385000,2922400.21050000
2023-09-12,1694476800,136384.84524000,253286.14116000,662440.67688000,1558683.94560000,1461266.19900000,2026289.12928000,2318542.36908000,3136851.44052000,935210.36736000,1188496.50852000,1773002.98812000,1071595.21260000,2922532.39800000
2023-09-13,1694563200,116906.80830000,253298.08465000,701440.84980000,1519788.50790000,1480819.57180000,2026384.67720000,2318651.69795000,3136999.35605000,935254.46640000,1188552.55105000,1773086.59255000,1071645.74275000,2922670.20750000
2023-09-14,1694649600,136398.36385000,253311.24715000,681991.81925000,1519867.48290000,1500382.00235000,2026489.97720000,2318772.18545000,3137162.36855000,954788.54695000,1188614.31355000,1773178.73005000,1071701.43025000,2922822.08250000
2023-09-15,1694736000,155893.24440000,233839.86660000,701519.59980000,1519959.13290000,1480985.82180000,2026612.17720000,2318912.01045000,3137351.54355000,954846.12195000,1188685.98855000,1773285.65505000,1071766.05525000,2922998.33250000
2023-09-16,1694822400,97438.12150000,292314.36450000,682066.85050000,1520034.69540000,1481059.44680000,2026712.92720000,2319027.29170000,3137507.51230000,954893.59070000,1188745.08230000,1773373.81130000,1071819.33650000,2923143.64500000
2023-09-17,1694908800,77954.22220000,311816.88880000,643122.33315000,1422664.55515000,1617550.11065000,2046298.33275000,2319138.11045000,3137657.44355000,954939.22195000,1188801.88855000,1773458.55505000,1071870.55525000,2923283.33250000
2023-09-18,1694995200,136426.71385000,233874.36660000,643154.50815000,1422735.73015000,1617631.03565000,2046400.70775000,2319254.13545000,3137814.41855000,954986.99695000,1188861.36355000,1773547.28005000,1071924.18025000,2923429.58250000
2023-09-19,1695081600,136432.79510000,233884.79160000,662673.57620000,1383818.35030000,1617703.14190000,2065982.32580000,2319357.51670000,3137954.28730000,955029.56570000,1188914.35730000,1773626.33630000,1071971.96150000,2923559.89500000
2023-09-20,1695168000,155930.49440000,233895.74160000,662704.60120000,1364391.82600000,1637270.19120000,2066079.05080000,2319466.10420000,3138101.19980000,955074.27820000,1188970.01980000,1773709.37380000,1072022.14900000,2923696.77000000
2023-09-21,1695254400,136445.22010000,272890.44020000,623749.57760000,1364452.20100000,1656834.81550000,2066170.47580000,2319568.74170000,3138240.06230000,955116.54070000,1189022.63230000,1773787.86130000,1072069.58650000,2923826.14500000
2023-09-22,1695340800,136450.86385000,272901.72770000,623775.37760000,1364508.63850000,1656903.34675000,2066255.93830000,2319664.68545000,3138369.86855000,955156.04695000,1208564.79410000,1773861.23005000,1072113.93025000,2923947.08250000
